date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,id
09/08/2018 08:00,8.21,9.54,,0.0,,100.0,28800.0,Weekday,Thursday,Light_Load,4623
,64.87,52.09,0.0,0.03,77.97,100.0,29700.0,Weekday,,Light_Load,473
09/08/2018 08:30,98.32,76.07,0.0,,79.09,100.0,30600.0,Weekday,Thursday,Light_Load,478
09/08/2018 08:45,109.98,87.7,0.0,0.05,78.19,100.0,31500.0,Weekday,Thursday,Light_Load,5802
09/08/2018 09:00,96.41,45.0,0.0,,90.62,100.0,32400.0,Weekday,Thursday,Light_Load,8685
09/08/2018 09:15,73.76,34.27,0.0,0.03,90.69,100.0,33300.0,Weekday,Thursday,Medium_Load,3665
09/08/2018 09:30,98.86,48.96,0.0,0.05,89.61,100.0,34200.0,Weekday,Thursday,Medium_Load,2617
09/08/2018 09:45,-1571.8,54.43,0.0,0.05,88.49,100.0,,Weekday,Thursday,Medium_Load,9570
09/08/2018 10:00,-1571.8,52.45,0.0,0.05,90.36,100.0,36000.0,Weekday,Thursday,,6483
09/08/2018 10:15,111.67,63.4,0.0,0.05,86.96,100.0,36900.0,Weekday,Thursday,Maximum_Load,5035
09/08/2018 10:30,,45.36,0.0,0.04,89.07,100.0,37800.0,Weekday,Thursday,Maximum_Load,152
09/08/2018 10:45,111.64,51.95,0.0,0.05,90.66,100.0,38700.0,Weekday,Thursday,Maximum_Load,9224
09/08/2018 11:00,72.11,35.78,0.0,,89.58,100.0,39600.0,Weekday,Thursday,Maximum_Load,1340
09/08/2018 11:15,,80.46,0.0,0.06,,100.0,40500.0,Weekday,Thursday,,1340
09/08/2018 11:30,94.54,,0.0,0.04,81.81,100.0,41400.0,Weekday,Thursday,Maximum_Load,4124
09/08/2018 11:45,103.72,61.78,0.0,0.05,,100.0,42300.0,Weekday,Thursday,Maximum_Load,8108
09/08/2018 12:00,89.39,56.88,0.0,0.04,84.37,100.0,43200.0,Weekday,Thursday,Maximum_Load,7371
09/08/2018 12:15,19.26,10.58,8.17,0.01,87.65,92.06,44100.0,,,Medium_Load,4590
09/08/2018 12:30,,0.0,16.09,0.0,100.0,29.13,,Weekday,Thursday,Medium_Load,8669
09/08/2018 12:45,4.79,0.0,15.84,0.0,100.0,28.95,45900.0,Weekday,,Medium_Load,1931
09/08/2018 13:00,,,15.98,0.0,100.0,27.5,46800.0,Weekday,Thursday,Medium_Load,5180
09/08/2018 13:15,-1571.8,18.22,5.87,,,,47700.0,Weekday,,Maximum_Load,9931
,107.21,48.31,0.0,0.05,91.17,100.0,48600.0,Weekday,Thursday,Maximum_Load,8420
09/08/2018 13:45,72.43,37.55,0.0,0.03,88.78,,49500.0,Weekday,,Maximum_Load,6610
09/08/2018 14:00,-1571.8,,0.0,0.06,89.02,100.0,50400.0,,,Maximum_Load,3004
,66.1,30.13,0.0,0.03,,100.0,51300.0,Weekday,Thursday,Maximum_Load,3
09/08/2018 14:30,42.37,16.09,0.0,0.02,93.49,100.0,52200.0,Weekday,Thursday,Maximum_Load,9767
09/08/2018 14:45,49.18,24.55,0.0,0.02,200.0,100.0,53100.0,Weekday,Thursday,Maximum_Load,1077
09/08/2018 15:00,62.39,34.31,0.0,0.03,87.62,100.0,54000.0,Weekday,Thursday,Maximum_Load,2007
09/08/2018 15:15,44.35,17.42,,0.02,93.08,100.0,54900.0,Weekday,Thursday,Maximum_Load,9355
09/08/2018 15:30,40.0,10.84,0.0,0.02,96.52,,55800.0,,Thursday,Maximum_Load,4677
09/08/2018 15:45,49.9,19.69,0.0,0.02,93.02,100.0,56700.0,Weekday,Thursday,Maximum_Load,7689
09/08/2018 16:00,,40.18,0.0,0.03,,100.0,57600.0,Weekday,Thursday,Maximum_Load,3822
,59.8,25.56,0.0,0.03,91.95,100.0,58500.0,Weekday,Thursday,Maximum_Load,5897
09/08/2018 16:30,54.04,30.56,0.0,0.02,87.05,100.0,,Weekday,Thursday,Maximum_Load,4645
09/08/2018 16:45,46.26,18.58,0.0,0.02,,100.0,60300.0,Weekday,Thursday,Maximum_Load,3765
09/08/2018 17:00,44.96,15.3,0.0,0.02,,100.0,61200.0,Weekday,Thursday,Maximum_Load,2085
09/08/2018 17:15,56.99,24.77,0.0,0.03,91.71,100.0,,,Thursday,Medium_Load,5692
09/08/2018 17:30,44.03,13.93,0.97,0.02,95.34,,63000.0,Weekday,Thursday,Medium_Load,1318
09/08/2018 17:45,,0.04,5.51,0.01,100.0,98.41,63900.0,Weekday,Thursday,,1460
,31.43,0.14,4.93,0.01,100.0,98.79,,Weekday,Thursday,,5104
09/08/2018 18:15,51.59,33.05,1.01,0.02,84.2,99.98,65700.0,Weekday,Thursday,Medium_Load,7120
09/08/2018 18:30,44.6,34.2,0.0,0.02,79.35,100.0,,Weekday,Thursday,Medium_Load,3558
09/08/2018 18:45,44.75,,0.0,0.02,85.83,100.0,67500.0,Weekday,,Medium_Load,1913
09/08/2018 19:00,49.32,23.04,,0.02,,100.0,68400.0,Weekday,Thursday,Medium_Load,2965
09/08/2018 19:15,52.78,24.84,0.0,0.02,90.48,100.0,69300.0,Weekday,Thursday,Medium_Load,3085
09/08/2018 19:30,52.2,21.85,0.0,0.02,92.24,100.0,70200.0,Weekday,Thursday,Medium_Load,1808
,49.03,19.44,0.0,0.02,92.96,100.0,71100.0,Weekday,Thursday,Medium_Load,4259
09/08/2018 20:00,,14.22,0.0,,94.88,100.0,72000.0,Weekday,Thursday,Medium_Load,3440
09/08/2018 20:15,50.36,17.75,0.0,0.02,94.31,100.0,72900.0,Weekday,,Medium_Load,7171
09/08/2018 20:30,49.5,18.72,,0.02,,100.0,,Weekday,Thursday,Medium_Load,7712
09/08/2018 20:45,46.55,16.38,0.29,0.02,200.0,100.0,74700.0,Weekday,Thursday,Medium_Load,6043
,16.99,0.29,14.04,0.01,99.99,77.09,75600.0,,Thursday,Medium_Load,3304
,10.15,0.0,20.2,0.0,100.0,44.9,76500.0,Weekday,Thursday,Medium_Load,9981
09/08/2018 21:30,5.98,0.0,18.58,0.0,,30.64,77400.0,,Thursday,Medium_Load,4835
09/08/2018 21:45,,0.0,16.13,0.0,100.0,,78300.0,Weekday,Thursday,Medium_Load,6658
,3.89,0.0,16.02,0.0,100.0,23.6,79200.0,Weekday,,Medium_Load,8966
09/08/2018 22:15,3.67,1.26,5.65,0.0,94.58,54.47,80100.0,Weekday,,Medium_Load,4011
09/08/2018 22:30,3.49,5.62,0.0,0.0,52.76,100.0,81000.0,Weekday,,Medium_Load,5525
09/08/2018 22:45,3.46,5.47,0.0,0.0,200.0,100.0,81900.0,Weekday,Thursday,Medium_Load,9707
,3.24,4.32,0.0,0.0,,100.0,82800.0,Weekday,Thursday,Medium_Load,438
,-1571.8,4.36,0.0,,52.08,100.0,,Weekday,Thursday,Light_Load,7471
09/08/2018 23:30,,4.28,0.0,0.0,200.0,100.0,84600.0,Weekday,Thursday,Light_Load,6343
09/08/2018 23:45,2.63,4.32,0.0,0.0,52.0,100.0,85500.0,Weekday,Thursday,Light_Load,6470
09/08/2018 00:00,2.66,4.54,0.0,0.0,50.55,100.0,0.0,Weekday,Thursday,Light_Load,4216
10/08/2018 00:15,2.7,4.57,0.0,0.0,50.87,100.0,900.0,Weekday,Friday,Light_Load,9013
10/08/2018 00:30,,4.57,0.0,,50.3,100.0,1800.0,Weekday,Friday,Light_Load,7857
10/08/2018 00:45,,4.72,0.0,0.0,49.65,,2700.0,Weekday,Friday,Light_Load,8522
10/08/2018 01:00,2.66,4.68,0.0,0.0,49.41,100.0,3600.0,,,Light_Load,7866
10/08/2018 01:15,2.66,4.72,0.0,0.0,49.1,100.0,4500.0,Weekday,Friday,Light_Load,7076
10/08/2018 01:30,2.7,4.75,0.0,0.0,49.42,,5400.0,Weekday,Friday,Light_Load,1002
10/08/2018 01:45,2.74,4.79,0.0,,49.65,100.0,6300.0,Weekday,Friday,Light_Load,3991
10/08/2018 02:00,2.66,4.9,0.0,0.0,,100.0,7200.0,Weekday,,,7194
10/08/2018 02:15,2.7,4.9,0.0,0.0,48.26,100.0,8100.0,Weekday,Friday,Light_Load,1134
10/08/2018 02:30,2.7,,0.0,,47.51,100.0,9000.0,Weekday,,Light_Load,1032
10/08/2018 02:45,3.31,5.44,0.0,0.0,51.98,100.0,9900.0,Weekday,Friday,Light_Load,6240
10/08/2018 03:00,-1571.8,5.08,0.0,0.0,49.32,100.0,10800.0,Weekday,Friday,,8066
,2.66,4.1,0.0,0.0,54.43,100.0,11700.0,Weekday,Friday,Light_Load,8179
10/08/2018 03:30,2.74,3.92,0.0,0.0,57.29,100.0,12600.0,Weekday,Friday,Light_Load,3245
10/08/2018 03:45,-1571.8,,0.0,0.0,62.52,100.0,13500.0,Weekday,,Light_Load,4534
10/08/2018 04:00,2.56,4.07,0.0,0.0,,100.0,14400.0,,Friday,Light_Load,5471
10/08/2018 04:15,-1571.8,4.0,0.0,0.0,53.3,100.0,15300.0,,Friday,Light_Load,5122
10/08/2018 04:30,2.63,4.1,0.0,0.0,,,,Weekday,Friday,,655
10/08/2018 04:45,2.63,4.18,0.0,,53.25,100.0,17100.0,Weekday,Friday,Light_Load,4207
10/08/2018 05:00,2.59,4.28,0.0,0.0,51.77,100.0,18000.0,Weekday,Friday,Light_Load,3542
10/08/2018 05:15,2.59,4.32,0.0,,51.42,,18900.0,Weekday,Friday,,9924
10/08/2018 05:30,2.56,4.32,0.0,0.0,,100.0,19800.0,Weekday,Friday,Light_Load,9610
10/08/2018 05:45,2.56,4.25,,0.0,51.6,100.0,20700.0,Weekday,Friday,Light_Load,7849
10/08/2018 06:00,-1571.8,4.18,0.0,0.0,,100.0,21600.0,Weekday,Friday,Light_Load,7703
10/08/2018 06:15,2.52,4.1,0.0,0.0,52.36,100.0,22500.0,Weekday,Friday,Light_Load,8432
10/08/2018 06:30,2.66,4.68,0.0,0.0,49.41,100.0,23400.0,Weekday,Friday,,3546
10/08/2018 06:45,2.66,5.26,0.0,,45.13,100.0,24300.0,Weekday,Friday,Light_Load,2747
10/08/2018 07:00,2.66,,0.0,0.0,46.39,100.0,25200.0,,Friday,Light_Load,5667
10/08/2018 07:15,2.59,4.86,0.0,0.0,47.03,100.0,26100.0,Weekday,Friday,Light_Load,4425
10/08/2018 07:30,3.53,5.08,0.0,0.0,57.06,100.0,27000.0,Weekday,Friday,Light_Load,212
10/08/2018 07:45,7.31,7.13,0.0,0.0,71.59,,27900.0,Weekday,Friday,Light_Load,3855
10/08/2018 08:00,6.34,7.06,,0.0,66.81,100.0,28800.0,,Friday,Light_Load,8753
10/08/2018 08:15,37.4,36.9,0.0,,71.18,100.0,29700.0,Weekday,Friday,,9124
10/08/2018 08:30,,46.8,0.0,0.02,72.94,100.0,30600.0,Weekday,Friday,Light_Load,5808
10/08/2018 08:45,55.73,51.48,0.0,0.03,73.46,100.0,31500.0,Weekday,Friday,Light_Load,2243
10/08/2018 09:00,47.84,21.89,0.0,0.02,90.93,100.0,32400.0,Weekday,Friday,Light_Load,9656
10/08/2018 09:15,50.65,20.34,0.0,0.02,92.8,,33300.0,Weekday,Friday,Medium_Load,205
,-1571.8,24.41,0.0,0.03,91.42,100.0,34200.0,Weekday,Friday,Medium_Load,8706
10/08/2018 09:45,51.55,19.66,0.0,0.02,93.44,100.0,35100.0,Weekday,Friday,Medium_Load,409
10/08/2018 10:00,,24.16,,,90.72,100.0,36000.0,Weekday,Friday,Medium_Load,4753
10/08/2018 10:15,,14.26,0.0,0.02,,100.0,36900.0,Weekday,Friday,Maximum_Load,5868
10/08/2018 10:30,44.14,22.36,0.0,0.02,89.21,100.0,37800.0,,Friday,Maximum_Load,7047
10/08/2018 10:45,60.37,31.86,0.0,0.03,88.44,100.0,38700.0,Weekday,Friday,Maximum_Load,3477
10/08/2018 11:00,91.44,44.28,0.0,0.04,90.0,100.0,39600.0,Weekday,Friday,Maximum_Load,7875
10/08/2018 11:15,,46.84,0.0,0.03,83.04,100.0,40500.0,Weekday,Friday,,6541
10/08/2018 11:30,94.32,61.96,0.0,0.04,83.58,100.0,41400.0,,Friday,Maximum_Load,5357
10/08/2018 11:45,-1571.8,,,0.05,85.91,100.0,42300.0,,Friday,Maximum_Load,7249
10/08/2018 12:00,113.72,72.9,,0.05,84.19,100.0,43200.0,,Friday,,4075
10/08/2018 12:15,12.31,3.96,10.8,0.01,,75.17,,Weekday,Friday,Medium_Load,3825
10/08/2018 12:30,4.79,0.0,18.25,0.0,100.0,25.39,45000.0,Weekday,Friday,Medium_Load,1922
10/08/2018 12:45,4.68,0.0,16.34,0.0,100.0,27.53,45900.0,Weekday,Friday,Medium_Load,4195
,4.61,0.0,16.31,0.0,100.0,27.2,,Weekday,Friday,Medium_Load,6904
10/08/2018 13:15,30.06,10.98,7.24,,93.93,97.22,47700.0,Weekday,Friday,Maximum_Load,9779
10/08/2018 13:30,123.8,62.24,0.0,0.06,89.34,100.0,48600.0,Weekday,Friday,Maximum_Load,6357
10/08/2018 13:45,105.7,49.82,0.0,0.05,90.46,100.0,,Weekday,Friday,Maximum_Load,7980
10/08/2018 14:00,94.93,44.35,0.0,0.04,,100.0,50400.0,Weekday,Friday,Maximum_Load,9580
10/08/2018 14:15,,61.42,0.0,0.05,88.28,100.0,51300.0,Weekday,Friday,Maximum_Load,607
10/08/2018 14:30,86.47,36.79,0.0,0.04,92.02,100.0,52200.0,Weekday,Friday,Maximum_Load,9451
,91.84,33.73,0.0,0.04,93.87,100.0,53100.0,Weekday,Friday,Maximum_Load,3887
10/08/2018 15:00,89.35,29.34,0.0,0.04,95.01,100.0,54000.0,Weekday,Friday,Maximum_Load,4380
10/08/2018 15:15,90.18,36.0,0.0,0.04,92.87,100.0,54900.0,Weekday,Friday,,9958
10/08/2018 15:30,106.67,46.87,0.0,0.05,91.55,100.0,,Weekday,Friday,Maximum_Load,7302
10/08/2018 15:45,131.0,62.42,0.0,0.06,90.28,100.0,56700.0,Weekday,Friday,Maximum_Load,74
,-1571.8,58.75,0.0,0.05,87.74,100.0,57600.0,Weekday,Friday,Maximum_Load,9019
10/08/2018 16:15,103.46,39.6,0.0,0.05,93.39,100.0,58500.0,Weekday,Friday,Maximum_Load,7857
10/08/2018 16:30,100.22,42.37,0.0,0.05,92.11,100.0,59400.0,Weekday,,Maximum_Load,8823
10/08/2018 16:45,118.04,52.38,0.0,0.05,91.4,100.0,60300.0,Weekday,,Maximum_Load,3089
10/08/2018 17:00,55.66,18.18,0.0,0.03,,100.0,61200.0,Weekday,Friday,,7819
10/08/2018 17:15,83.27,38.34,0.0,0.04,90.83,100.0,62100.0,Weekday,Friday,Medium_Load,402
10/08/2018 17:30,99.83,48.13,0.0,0.05,90.08,100.0,63000.0,Weekday,Friday,Medium_Load,3586
10/08/2018 17:45,30.71,1.51,5.26,0.01,,98.56,,Weekday,Friday,,2591
10/08/2018 18:00,29.81,0.07,,0.01,100.0,98.16,64800.0,Weekday,,Medium_Load,5571
10/08/2018 18:15,-1571.8,27.72,1.37,0.03,91.71,99.98,65700.0,Weekday,Friday,Medium_Load,5819
10/08/2018 18:30,-1571.8,43.38,0.0,0.04,87.9,100.0,66600.0,Weekday,,Medium_Load,1994
10/08/2018 18:45,98.75,41.47,0.0,0.05,,100.0,67500.0,Weekday,Friday,Medium_Load,809
10/08/2018 19:00,86.9,33.84,,0.04,93.18,,68400.0,Weekday,Friday,Medium_Load,6439
10/08/2018 19:15,,47.23,0.0,0.05,92.0,100.0,,Weekday,Friday,Medium_Load,5790
10/08/2018 19:30,73.55,31.46,0.0,0.03,91.94,100.0,,Weekday,Friday,Medium_Load,6516
10/08/2018 19:45,,50.04,0.0,0.05,91.38,100.0,71100.0,Weekday,Friday,,8993
10/08/2018 20:00,91.8,38.16,0.0,0.04,92.34,100.0,72000.0,Weekday,Friday,,9735
10/08/2018 20:15,100.33,,0.0,0.05,94.2,100.0,72900.0,,Friday,Medium_Load,935
10/08/2018 20:30,84.46,34.74,0.0,0.04,92.48,,73800.0,Weekday,,Medium_Load,3354
10/08/2018 20:45,-1571.8,31.39,0.0,0.05,,100.0,74700.0,,Friday,,8941
10/08/2018 21:00,64.8,23.26,3.24,0.03,94.12,99.88,75600.0,Weekday,Friday,Medium_Load,8883
10/08/2018 21:15,4.46,0.0,,,100.0,25.85,76500.0,Weekday,Friday,Medium_Load,9484
10/08/2018 21:30,,0.0,16.45,0.0,100.0,25.01,77400.0,Weekday,Friday,Medium_Load,5486
10/08/2018 21:45,3.74,0.0,16.52,0.0,100.0,22.08,78300.0,Weekday,Friday,Medium_Load,5804
10/08/2018 22:00,3.78,0.0,15.88,0.0,100.0,,79200.0,Weekday,Friday,,7086
10/08/2018 22:15,3.56,0.94,,0.0,96.69,55.04,,Weekday,Friday,Medium_Load,8869
10/08/2018 22:30,,4.68,0.0,,57.39,,81000.0,Weekday,Friday,Medium_Load,5509
10/08/2018 22:45,3.24,4.75,0.0,0.0,56.35,100.0,81900.0,Weekday,Friday,Medium_Load,4592
,2.74,,0.0,0.0,47.76,100.0,,,Friday,Medium_Load,1165
10/08/2018 23:15,2.7,4.9,0.0,0.0,48.26,100.0,,Weekday,Friday,,1484
10/08/2018 23:30,2.7,4.79,0.0,0.0,49.1,100.0,84600.0,Weekday,,Light_Load,6803
10/08/2018 23:45,2.66,,,0.0,200.0,100.0,85500.0,Weekday,Friday,Light_Load,1039
10/08/2018 00:00,2.7,4.93,0.0,0.0,48.03,100.0,0.0,Weekday,Friday,,134
11/08/2018 00:15,2.66,4.93,0.0,0.0,,,900.0,Weekend,Saturday,Light_Load,2939
11/08/2018 00:30,2.81,5.36,0.0,0.0,46.43,,1800.0,Weekend,Saturday,Light_Load,2582
11/08/2018 00:45,2.74,5.29,0.0,0.0,45.99,100.0,2700.0,Weekend,,Light_Load,9097
11/08/2018 01:00,2.7,5.18,,0.0,46.22,100.0,3600.0,Weekend,Saturday,Light_Load,272
11/08/2018 01:15,2.74,5.26,0.0,0.0,46.2,100.0,4500.0,Weekend,Saturday,Light_Load,2413
11/08/2018 01:30,2.77,,0.0,0.0,46.39,100.0,5400.0,Weekend,Saturday,Light_Load,8132
11/08/2018 01:45,3.35,5.62,0.0,0.0,51.2,100.0,6300.0,Weekend,Saturday,Light_Load,1835
11/08/2018 02:00,-1571.8,,0.0,0.0,49.61,100.0,7200.0,Weekend,Saturday,Light_Load,4932
,2.74,5.08,0.0,0.0,47.47,100.0,8100.0,Weekend,Saturday,Light_Load,3503
11/08/2018 02:30,2.7,5.04,0.0,0.0,47.22,100.0,9000.0,Weekend,Saturday,Light_Load,8629
,2.66,4.97,0.0,0.0,47.19,100.0,9900.0,Weekend,Saturday,Light_Load,8685
11/08/2018 03:00,-1571.8,4.97,,,47.19,100.0,,Weekend,Saturday,Light_Load,2753
11/08/2018 03:15,3.28,5.0,,0.0,200.0,100.0,11700.0,Weekend,Saturday,Light_Load,3183
11/08/2018 03:30,2.99,,0.0,,49.42,,12600.0,Weekend,,Light_Load,7574
,2.77,5.44,,0.0,45.38,100.0,13500.0,,Saturday,Light_Load,2473
,,5.58,0.0,0.0,44.46,100.0,14400.0,Weekend,Saturday,Light_Load,6037
11/08/2018 04:15,2.77,5.72,0.0,,43.58,,15300.0,Weekend,Saturday,Light_Load,9132
11/08/2018 04:30,2.77,5.58,0.0,0.0,44.46,100.0,16200.0,Weekend,,Light_Load,9911
11/08/2018 04:45,-1571.8,5.76,0.0,0.0,43.85,,17100.0,Weekend,Saturday,Light_Load,4484
11/08/2018 05:00,2.74,5.76,0.0,0.0,42.96,,18000.0,Weekend,Saturday,Light_Load,5968
11/08/2018 05:15,2.81,5.87,0.0,0.0,43.18,100.0,18900.0,Weekend,Saturday,Light_Load,9808
11/08/2018 05:30,2.74,5.94,0.0,0.0,41.89,100.0,,Weekend,Saturday,Light_Load,8963
11/08/2018 05:45,2.74,5.72,0.0,0.0,43.2,100.0,20700.0,Weekend,Saturday,Light_Load,8984
11/08/2018 06:00,2.74,5.76,0.0,0.0,42.96,100.0,21600.0,Weekend,Saturday,Light_Load,1956
11/08/2018 06:15,2.74,5.58,0.0,0.0,44.08,100.0,22500.0,Weekend,Saturday,Light_Load,5421
11/08/2018 06:30,2.74,5.69,0.0,0.0,43.39,,23400.0,Weekend,Saturday,Light_Load,5544
11/08/2018 06:45,2.84,5.87,0.0,0.0,200.0,,24300.0,,Saturday,Light_Load,8408
11/08/2018 07:00,2.7,5.62,0.0,0.0,43.3,100.0,25200.0,,Saturday,Light_Load,3850
11/08/2018 07:15,2.7,,0.0,,44.46,100.0,26100.0,,Saturday,Light_Load,1127
11/08/2018 07:30,-1571.8,5.33,0.0,0.0,52.41,100.0,27000.0,Weekend,Saturday,Light_Load,6307
11/08/2018 07:45,,6.12,0.0,0.0,57.04,100.0,27900.0,Weekend,Saturday,Light_Load,8546
11/08/2018 08:00,5.44,7.09,0.0,,60.87,100.0,,Weekend,Saturday,Light_Load,4574
11/08/2018 08:15,68.94,48.46,0.0,0.03,81.81,100.0,29700.0,Weekend,Saturday,Light_Load,5313
11/08/2018 08:30,111.38,,0.0,0.05,84.48,100.0,30600.0,Weekend,Saturday,Light_Load,558
,77.72,,0.0,0.04,80.43,100.0,31500.0,Weekend,,Light_Load,8472
11/08/2018 09:00,109.84,41.9,0.0,0.05,,100.0,32400.0,Weekend,,Light_Load,6902
11/08/2018 09:15,91.19,34.13,0.0,0.04,93.66,100.0,33300.0,Weekend,Saturday,Medium_Load,2711
11/08/2018 09:30,109.91,39.42,0.0,,94.13,100.0,34200.0,Weekend,Saturday,Medium_Load,4809
11/08/2018 09:45,,33.05,0.0,0.04,,100.0,35100.0,Weekend,Saturday,Medium_Load,9708
11/08/2018 10:00,,40.9,,0.05,93.79,100.0,36000.0,Weekend,Saturday,Medium_Load,3064
11/08/2018 10:15,73.87,21.64,0.0,0.03,95.97,100.0,,,Saturday,Maximum_Load,972
11/08/2018 10:30,78.44,23.36,0.0,0.04,95.84,100.0,37800.0,Weekend,Saturday,Maximum_Load,4977
,76.25,22.1,0.0,0.03,200.0,100.0,38700.0,Weekend,Saturday,Maximum_Load,3143
11/08/2018 11:00,90.76,28.66,0.0,0.04,95.36,100.0,39600.0,Weekend,Saturday,Maximum_Load,9946
11/08/2018 11:15,94.86,51.48,0.0,0.04,87.89,100.0,40500.0,Weekend,Saturday,Maximum_Load,9226
11/08/2018 11:30,-1571.8,52.56,0.0,0.03,80.66,,41400.0,Weekend,Saturday,Maximum_Load,889
11/08/2018 11:45,103.82,50.76,0.0,0.05,89.84,100.0,42300.0,Weekend,Saturday,Maximum_Load,354
11/08/2018 12:00,56.63,26.82,,0.03,90.38,99.91,43200.0,Weekend,Saturday,Maximum_Load,3707
11/08/2018 12:15,4.0,0.0,10.15,0.0,100.0,36.66,44100.0,Weekend,Saturday,,9605
11/08/2018 12:30,4.21,0.0,16.13,0.0,100.0,25.25,45000.0,Weekend,Saturday,Medium_Load,7738
11/08/2018 12:45,3.92,0.0,15.88,0.0,100.0,23.97,45900.0,Weekend,Saturday,Medium_Load,1318
11/08/2018 13:00,4.21,0.0,18.14,0.0,100.0,22.61,46800.0,Weekend,Saturday,Medium_Load,2911
11/08/2018 13:15,,9.65,10.12,0.02,,96.5,47700.0,Weekend,,Maximum_Load,9117
11/08/2018 13:30,,24.44,0.0,0.04,200.0,100.0,48600.0,Weekend,Saturday,Maximum_Load,666
11/08/2018 13:45,,33.08,0.0,0.04,94.51,100.0,49500.0,Weekend,Saturday,,2904
11/08/2018 14:00,109.33,43.92,0.0,0.05,92.79,100.0,50400.0,Weekend,Saturday,Maximum_Load,9616
11/08/2018 14:15,89.32,33.7,0.0,0.04,93.56,100.0,51300.0,Weekend,Saturday,Maximum_Load,2435
11/08/2018 14:30,105.59,40.86,,0.05,93.26,100.0,52200.0,Weekend,Saturday,,6736
11/08/2018 14:45,96.3,39.2,0.0,0.04,92.62,100.0,,Weekend,Saturday,Maximum_Load,617
11/08/2018 15:00,103.57,36.76,0.0,0.05,,100.0,54000.0,Weekend,Saturday,Maximum_Load,7775
11/08/2018 15:15,93.56,32.29,0.0,0.04,94.53,,54900.0,Weekend,Saturday,Maximum_Load,6269
11/08/2018 15:30,,24.84,0.0,0.03,94.48,100.0,55800.0,Weekend,Saturday,Maximum_Load,5448
11/08/2018 15:45,72.54,22.43,0.0,0.03,200.0,100.0,56700.0,Weekend,Saturday,Maximum_Load,511
11/08/2018 16:00,,30.96,0.0,,94.2,100.0,57600.0,Weekend,Saturday,Maximum_Load,2538
11/08/2018 16:15,,36.97,0.0,0.05,94.16,100.0,58500.0,Weekend,Saturday,,4845
11/08/2018 16:30,81.9,28.76,0.0,0.04,94.35,100.0,59400.0,Weekend,Saturday,Maximum_Load,3335
11/08/2018 16:45,,31.25,0.0,0.04,95.07,100.0,60300.0,Weekend,Saturday,,9915
11/08/2018 17:00,15.55,0.72,15.3,0.01,,,61200.0,Weekend,Saturday,Maximum_Load,1893
11/08/2018 17:15,5.62,0.0,24.23,0.0,100.0,22.59,,Weekend,Saturday,Medium_Load,4963
11/08/2018 17:30,4.0,0.0,17.32,0.0,100.0,22.5,63000.0,Weekend,Saturday,Medium_Load,4629
11/08/2018 17:45,3.78,0.0,16.09,0.0,200.0,22.87,63900.0,Weekend,Saturday,Medium_Load,6047
11/08/2018 18:00,3.2,,15.26,0.0,100.0,20.52,64800.0,Weekend,Saturday,,6285
11/08/2018 18:15,2.84,0.0,6.88,0.0,100.0,38.16,65700.0,Weekend,,Medium_Load,4125
11/08/2018 18:30,,0.0,4.54,0.0,100.0,51.67,66600.0,Weekend,Saturday,Medium_Load,7754
11/08/2018 18:45,2.88,0.0,10.3,0.0,100.0,26.93,,,Saturday,Medium_Load,275
11/08/2018 19:00,3.06,0.0,15.23,,100.0,19.7,68400.0,Weekend,Saturday,Medium_Load,8865
11/08/2018 19:15,,0.0,,,100.0,20.39,69300.0,Weekend,Saturday,Medium_Load,2225
11/08/2018 19:30,3.02,0.0,,0.0,100.0,20.23,70200.0,Weekend,Saturday,Medium_Load,7382
11/08/2018 19:45,3.02,0.0,14.76,0.0,,20.05,71100.0,Weekend,Saturday,Medium_Load,1243
11/08/2018 20:00,-1571.8,0.0,14.83,0.0,200.0,20.21,72000.0,Weekend,Saturday,Medium_Load,8630
11/08/2018 20:15,3.1,0.0,,0.0,100.0,20.55,72900.0,Weekend,Saturday,,9110
11/08/2018 20:30,3.17,0.0,14.54,0.0,100.0,,73800.0,Weekend,Saturday,Medium_Load,8355
11/08/2018 20:45,3.1,0.0,14.58,0.0,100.0,20.8,74700.0,Weekend,Saturday,Medium_Load,5154
11/08/2018 21:00,3.1,0.0,14.51,0.0,100.0,20.89,75600.0,Weekend,Saturday,Medium_Load,1656
11/08/2018 21:15,3.1,,,0.0,100.0,20.85,76500.0,Weekend,Saturday,Medium_Load,8971
11/08/2018 21:30,-1571.8,0.0,14.47,0.0,100.0,21.4,77400.0,Weekend,Saturday,Medium_Load,6987
11/08/2018 21:45,3.17,0.0,14.44,0.0,100.0,21.44,78300.0,Weekend,,,8650
11/08/2018 22:00,-1571.8,0.0,13.86,0.0,100.0,22.76,79200.0,Weekend,,Medium_Load,3039
11/08/2018 22:15,3.49,,,0.0,96.35,63.82,80100.0,Weekend,Saturday,Medium_Load,5744
11/08/2018 22:30,2.88,4.86,0.0,0.0,50.98,100.0,81000.0,Weekend,Saturday,Medium_Load,8515
,-1571.8,4.97,0.0,0.0,48.28,100.0,81900.0,Weekend,Saturday,Medium_Load,3184
11/08/2018 23:00,3.17,5.33,0.0,,51.12,100.0,82800.0,Weekend,Saturday,Medium_Load,3860
